2.322660455658191725e-05,9.999767733954441074e-01
1.040417304355548031e-09,9.999999989595806937e-01
7.372373947950306482e-10,9.999999992627692791e-01
5.724828850994173948e-04,9.994275171148986336e-01
5.788282113817550075e-10,9.999999994211776766e-01
2.521299332509492622e-05,9.999747870066770794e-01
5.012188267030646009e-11,9.999999999498783154e-01
2.403907006534667442e-04,9.997596092993454864e-01
1.037416843491349022e-03,9.989625831565059899e-01
9.218529680115010373e-13,9.999999999990798472e-01
3.501999742500458741e-12,9.999999999965041297e-01
4.360701231331174624e-04,9.995639298768661529e-01
6.035850720508773254e-11,9.999999999396465000e-01
2.177356278082956810e-04,9.997822643721883118e-01
4.997339881320845461e-04,9.995002660118643689e-01
1.413974995718895671e-06,9.999985860250055758e-01
1.183680384308160919e-13,9.999999999998863132e-01
7.518828545237166695e-07,9.999992481171473546e-01
1.055027875443905215e-04,9.998944972124533814e-01
4.742239673413755655e-11,9.999999999525783778e-01
1.589296706508144263e-06,9.999984107032967584e-01
3.698380870736243840e-09,9.999999963016179549e-01
2.714320888291098854e-09,9.999999972856841168e-01
4.785455587220296192e-11,9.999999999521520522e-01
1.099991352032521009e-06,9.999989000086425550e-01
6.214094911393989752e-07,9.999993785905102461e-01
6.825447896933558123e-10,9.999999993174526480e-01
1.693544157521828353e-09,9.999999983064569165e-01
3.851540576095834100e-05,9.999614845942392805e-01
1.673483082105552063e-05,9.999832651691726859e-01
6.652202084931101774e-05,9.999334779791491101e-01
7.323241684449814143e-07,9.999992676758305832e-01
8.459498879813478773e-04,9.991540501120187434e-01
9.620841044015929739e-10,9.999999990379180304e-01
1.542374714408484432e-11,9.999999999845812226e-01
9.938794657154304425e-04,9.990061205342851691e-01
8.893994624281420635e-06,9.999911060053777723e-01
7.495902679183023365e-10,9.999999992504058355e-01
1.923306575732761041e-09,9.999999980766887120e-01
1.106966203099381083e-05,9.999889303379694283e-01
4.021969613097036838e-05,9.999597803038626775e-01
2.513614958333610920e-06,9.999974863850454865e-01
7.500962327753739637e-05,9.999249903767233327e-01
1.532569184777553143e-10,9.999999998467430373e-01
4.719517684399028909e-05,9.999528048231539623e-01
4.333564379469580252e-04,9.995666435620523815e-01
5.407988700530307150e-05,9.999459201129941022e-01
1.464669490005514292e-07,9.999998535330513194e-01
1.724625276738391411e-06,9.999982753747168607e-01
2.919941422988332763e-06,9.999970800585769037e-01
1.164547756087493052e-08,9.999999883545173107e-01
3.085493800365022147e-11,9.999999999691482344e-01
5.162082438617252769e-09,9.999999948379212356e-01
1.154114316260768346e-06,9.999988458856828855e-01
7.733846271074360807e-07,9.999992266153732157e-01
1.006265966834841071e-10,9.999999998993729378e-01
4.764370745123730591e-07,9.999995235629197676e-01
6.097864712998291423e-07,9.999993902135327906e-01
1.592251721611260477e-05,9.999840774827826184e-01
9.544629853057672607e-07,9.999990455370103559e-01
2.977251626104821958e-11,9.999999999702282594e-01
1.006493087668385857e-05,9.999899350691279221e-01
3.761747404624637517e-09,9.999999962382588592e-01
2.123292011342850852e-03,9.978767079886562419e-01
5.251837120415562230e-06,9.999947481628830293e-01
3.417511138473625096e-07,9.999996582488834829e-01
5.844468815321174107e-07,9.999994155531199969e-01
1.714361988270144395e-08,9.999999828563802540e-01
5.771363989796686510e-04,9.994228636010226152e-01
2.677833789906077574e-06,9.999973221662130651e-01
3.918899302615748317e-04,9.996081100697394861e-01
5.657808226900221161e-13,9.999999999994315658e-01
3.027780208711411533e-05,9.999697221979141348e-01
6.971585526191992571e-05,9.999302841447398338e-01
3.430329717748663239e-05,9.999656967028154320e-01
8.931765550796482336e-08,9.999999106823378447e-01
7.191457158605586533e-06,9.999928085428371194e-01
6.203281309558305602e-08,9.999999379671909994e-01
1.150642674835765024e-07,9.999998849357392139e-01
4.622269538693735358e-07,9.999995377730430679e-01
2.159151200631351449e-11,9.999999999784137117e-01
4.697098914259891404e-12,9.999999999953033125e-01
3.134888126622539014e-04,9.996865111873386445e-01
2.369501077941352305e-04,9.997630498922108755e-01
1.157320296581750341e-09,9.999999988426822028e-01
3.156956458788333727e-05,9.999684304354132802e-01
7.911725471134190660e-13,9.999999999992041921e-01
6.374774354089590752e-08,9.999999362522535851e-01
7.798608871143479677e-04,9.992201391128837651e-01
3.765175240732872729e-11,9.999999999623554459e-01
1.309690635924206758e-04,9.998690309364031137e-01
1.109565504143461069e-06,9.999988904345019636e-01
6.551779239794890087e-04,9.993448220760147160e-01
1.133256357405654367e-07,9.999998866743660120e-01
4.925739485904229253e-11,9.999999999507451776e-01
4.171149085679030038e-07,9.999995828850973822e-01
6.906589843201149981e-13,9.999999999993107735e-01
1.316623639824004535e-09,9.999999986833785215e-01
8.137498499500422377e-07,9.999991862501544926e-01
1.048938588916906192e-08,9.999999895106128633e-01
1.493777841230573610e-05,9.999850622215834539e-01
3.729093698979075421e-08,9.999999627090694343e-01
1.045670778993264804e-06,9.999989543292211458e-01
4.190141425247357167e-04,9.995809858574731255e-01
5.090153515645722466e-07,9.999994909846509072e-01
5.757756689877984758e-04,9.994242243310095253e-01
1.136334694838287311e-12,9.999999999988631316e-01
1.522674010696707311e-03,9.984773259893043873e-01
3.206420910905515545e-10,9.999999996793604851e-01
5.457210764702862546e-06,9.999945427892361627e-01
4.439922807124023658e-04,9.995560077192899850e-01
1.717217842464501619e-06,9.999982827821547460e-01
9.426186663504717778e-07,9.999990573813344330e-01
2.572744636165518214e-12,9.999999999974278353e-01
2.213899545165408325e-08,9.999999778610091372e-01
1.296411812286684662e-07,9.999998703588146576e-01
3.678521428429164931e-11,9.999999999632080971e-01
3.607896457790267756e-08,9.999999639210421787e-01
1.091821960943234787e-11,9.999999999890825109e-01
9.807476230700271758e-10,9.999999990192520727e-01
4.177554179263333380e-07,9.999995822445859606e-01
1.401557723056926029e-09,9.999999985984402429e-01
1.091704900926823590e-05,9.999890829509876511e-01
3.385311742418184444e-04,9.996614688257547954e-01
9.065293575704181604e-13,9.999999999990940580e-01
9.884149751775192416e-09,9.999999901158531657e-01
1.562933094079113572e-11,9.999999999843716125e-01
4.853210198758399932e-09,9.999999951467870574e-01
8.559574088006031414e-05,9.999144042591242565e-01
3.271490989957338055e-04,9.996728509010047725e-01
2.719940446384959579e-08,9.999999728005949384e-01
9.426935049813785260e-04,9.990573064950173388e-01
8.227738164138015853e-05,9.999177226183639799e-01
3.866257082178732383e-10,9.999999996133794866e-01
4.486802932112280164e-07,9.999995513197047492e-01
2.006705869181636345e-04,9.997993294130786968e-01
8.312434870569182987e-05,9.999168756512933909e-01
1.155167237268299191e-06,9.999988448327592483e-01
2.194405916767614860e-05,9.999780559408292246e-01
1.153397711443159786e-09,9.999999988466043988e-01
2.195503812276254467e-05,9.999780449618775879e-01
3.648580145115323239e-08,9.999999635141996190e-01
5.036850538363900118e-07,9.999994963149408944e-01
2.690262714034269632e-05,9.999730973728616634e-01
4.077723887774662597e-04,9.995922276112200189e-01
1.494887475082011736e-04,9.998505112524967986e-01
1.479607363151229816e-04,9.998520392636808252e-01
6.703706176484980511e-09,9.999999932962992943e-01
5.685707582135333395e-05,9.999431429241778524e-01
1.258300010532533298e-05,9.999874169998911322e-01
8.094068839247568032e-05,9.999190593116105141e-01
2.538568617007055695e-11,9.999999999746194135e-01
1.122502964474930870e-05,9.999887749703519901e-01
5.072305167477843268e-04,9.994927694832528298e-01
1.390167222623173355e-04,9.998609832777397566e-01
6.141980012719523369e-11,9.999999999385806859e-01
8.564033654108654586e-04,9.991435966345864061e-01
1.943339240679962596e-04,9.998056660759389036e-01
1.852171148607979540e-08,9.999999814782827290e-01
1.114686781777686182e-07,9.999998885313265973e-01
1.042332909032029237e-04,9.998957667091012969e-01
7.225276670103873914e-14,9.999999999999289457e-01
2.074030929113895930e-09,9.999999979259683869e-01
1.245686275705491062e-06,9.999987543137307533e-01
2.844082969580934623e-11,9.999999999715640797e-01
8.962233046591094199e-13,9.999999999991047162e-01
1.433680592833928753e-05,9.999856631940674534e-01
1.822328511744571592e-08,9.999999817767176724e-01
3.707137219984467310e-09,9.999999962928569630e-01
2.430076176165999250e-04,9.997569923823862448e-01
8.857844475820970378e-06,9.999911421555173208e-01
2.073797860812148253e-09,9.999999979261957606e-01
2.119115597052562602e-09,9.999999978808915557e-01
1.692619398675574566e-04,9.998307380601346717e-01
2.253332358437937533e-09,9.999999977466700329e-01
3.501533230971228285e-08,9.999999649846678107e-01
4.835266643550800873e-07,9.999995164733409547e-01
7.097197066993025244e-05,9.999290280293251509e-01
1.389131711118213306e-06,9.999986108682875630e-01
6.861874504825860036e-07,9.999993138125528036e-01
4.302549550090400973e-08,9.999999569745066097e-01
1.113328270566780098e-04,9.998886671729481090e-01
2.172114098704676756e-04,9.997827885901262590e-01
5.414935549724774795e-05,9.999458506445034756e-01
5.096600223914630126e-08,9.999999490339930297e-01
3.695203404477172934e-11,9.999999999630517777e-01
9.740115231935643958e-05,9.999025988476868410e-01
2.931769691226846828e-05,9.999706823030937164e-01
2.760434667209162274e-05,9.999723956533299596e-01
2.497204677366524199e-07,9.999997502795309190e-01
4.230548721977117309e-06,9.999957694512846551e-01
2.666174552363350452e-06,9.999973338254493083e-01
5.097978226356792873e-07,9.999994902021731580e-01
4.201704204112555288e-05,9.999579829579566814e-01
1.604142967559854843e-11,9.999999999839559450e-01
1.992951227119053024e-04,9.998007048772847849e-01
1.721942443629936512e-04,9.998278057556374554e-01
8.237392005794470132e-09,9.999999917626070101e-01
9.337169199557243802e-09,9.999999906628289637e-01
3.562188331470574174e-04,9.996437811668507090e-01
6.773668539497469603e-06,9.999932263314599279e-01
2.583438189397297600e-08,9.999999741656185881e-01
5.556767576701477107e-10,9.999999994443271589e-01
8.505927564638774091e-05,9.999149407243549392e-01
1.264706569763149099e-06,9.999987352934350815e-01
2.974511556300275914e-04,9.997025488443658237e-01
2.366689362391791212e-07,9.999997633310608869e-01
5.415958308982222651e-07,9.999994584041661527e-01
2.836904421909927839e-06,9.999971630955736268e-01
8.801713301659196525e-09,9.999999911982797585e-01
4.514430215972010486e-06,9.999954855697845701e-01
1.513869559487583086e-08,9.999999848613044806e-01
2.140529566846570251e-11,9.999999999785984528e-01
3.214407649536754393e-06,9.999967855923520554e-01
1.237210703462310955e-08,9.999999876278878874e-01
1.078184381165907384e-06,9.999989218156158932e-01
4.308032469265568774e-11,9.999999999569126885e-01
1.048693025024977706e-05,9.999895130697560308e-01
1.761368494863665343e-12,9.999999999982378540e-01
5.988459155033061705e-04,9.994011540845031405e-01
1.112485755556291745e-08,9.999999888751461841e-01
1.056275476608053553e-03,9.989437245233909746e-01
1.315132807116429523e-05,9.999868486719301064e-01
1.231816815298731284e-08,9.999999876818322919e-01
2.360985668195321195e-08,9.999999763901431526e-01
8.962905631083106770e-09,9.999999910370931389e-01
5.236540723644757021e-10,9.999999994763442146e-01
1.295849623890832659e-06,9.999987041503727303e-01
2.246811700562419884e-07,9.999997753188235583e-01
1.045876353406615224e-03,9.989541236465958596e-01
1.001929576906404737e-03,9.989980704230920772e-01
1.042249141401345360e-03,9.989577508585978372e-01
6.236880671857377793e-07,9.999993763119290335e-01
2.048543782937987595e-05,9.999795145621765968e-01
2.130333374178191417e-12,9.999999999978683718e-01
4.615328620614455070e-09,9.999999953846696599e-01
5.016943170476741154e-07,9.999994983056816888e-01
1.339020402180235152e-12,9.999999999986641797e-01
4.553103829261790587e-08,9.999999544689625042e-01
2.284787524700819603e-13,9.999999999997726263e-01
2.001827506488282265e-14,9.999999999999857891e-01
2.722461163337100663e-10,9.999999997277484454e-01
1.957626577845259829e-12,9.999999999980424548e-01
5.168029601539133699e-05,9.999483197039825688e-01
1.953143362593727438e-08,9.999999804685730798e-01
1.347276587440531540e-13,9.999999999998721023e-01
4.019142406613781536e-07,9.999995980857602218e-01
7.686396418149282414e-05,9.999231360358230569e-01
7.842694621268238504e-14,9.999999999999147349e-01
2.764044635273775106e-04,9.997235955364702775e-01
8.370053986649580115e-07,9.999991629946073379e-01
5.977775197685013792e-14,9.999999999999431566e-01
6.488522534241401415e-09,9.999999935114800564e-01
8.750325634070828441e-09,9.999999912496733145e-01
7.728633482218368918e-08,9.999999227136585622e-01
9.631516908806677061e-14,9.999999999999005240e-01
6.532444265962716087e-05,9.999346755573441659e-01
2.927323305026545465e-08,9.999999707267623883e-01
2.023911930296210739e-08,9.999999797608867258e-01
5.655717855651470917e-14,9.999999999999431566e-01
3.468905237228132719e-11,9.999999999653113036e-01
1.873797404011494277e-11,9.999999999812558826e-01
1.846069018792791972e-06,9.999981539309872325e-01
1.460328684427321833e-04,9.998539671315548327e-01
1.676134938517325037e-09,9.999999983238581081e-01
4.246099075005445599e-06,9.999957539009237673e-01
3.629048621283326997e-06,9.999963709513847165e-01
3.161887412189945585e-07,9.999996838112610309e-01
8.630640722169508414e-08,9.999999136935893151e-01
2.735142805204840972e-06,9.999972648571886502e-01
9.497187378734841794e-06,9.999905028126154782e-01
9.206832911787241717e-15,9.999999999999857891e-01
1.438794402113257532e-06,9.999985612055984907e-01
9.486778356520473692e-08,9.999999051322180366e-01
3.969316134697831695e-09,9.999999960306809044e-01
2.726937465812136051e-08,9.999999727306206898e-01
4.005677925054304331e-09,9.999999959943224326e-01
1.113189660747275477e-09,9.999999988868069067e-01
3.154885439520876728e-09,9.999999968451191990e-01
1.377939217858999228e-06,9.999986220607838261e-01
3.989759396333447590e-10,9.999999996010302539e-01
1.160191010348563005e-10,9.999999998839825821e-01
2.462485981659404259e-08,9.999999753751470655e-01
1.605670380732810455e-07,9.999998394329652207e-01
1.157616356713816875e-09,9.999999988423837749e-01
6.101983578227225438e-05,9.999389801642243336e-01
1.540327608149590934e-04,9.998459672391868391e-01
3.815773258510833351e-04,9.996184226741506862e-01
6.332537694557554969e-08,9.999999366746286089e-01
8.361436623184611511e-10,9.999999991638617303e-01
2.536053580555881780e-11,9.999999999746336243e-01
3.799437969871761483e-09,9.999999962005645671e-01
5.078910343249847927e-09,9.999999949210831574e-01
1.575580044723259230e-06,9.999984244199615624e-01
7.456246472345103736e-09,9.999999925437492720e-01
2.582985062677751829e-07,9.999997417014916401e-01
7.642548312830537878e-11,9.999999999235740233e-01
2.760827210011458156e-07,9.999997239172796482e-01
2.993022720800534115e-10,9.999999997006909780e-01
2.701725918722067371e-04,9.997298274081261038e-01
5.396695736299504208e-06,9.999946033042693694e-01
9.072815043982361516e-07,9.999990927184961853e-01
3.853669783703550566e-08,9.999999614633033884e-01
8.233600396843816040e-13,9.999999999991757704e-01
5.329728132120803113e-14,9.999999999999431566e-01
2.600651478503982657e-08,9.999999739934825049e-01
1.117559513838063044e-07,9.999998882440541692e-01
2.220646638889502773e-04,9.997779353361098131e-01
1.518788188754162689e-09,9.999999984812149023e-01
2.001635717765546356e-10,9.999999997998401113e-01
9.191506872517653508e-04,9.990808493127499856e-01
4.291059833659538146e-12,9.999999999957083219e-01
4.320776129966308986e-08,9.999999567922381871e-01
8.849878295786305646e-04,9.991150121704184262e-01
4.624919103370536409e-08,9.999999537508028613e-01
4.982587589903221599e-09,9.999999950174114360e-01
4.346107530635561628e-04,9.995653892469297253e-01
4.132008224094362894e-09,9.999999958679950396e-01
2.579297207020679435e-10,9.999999997420729869e-01
6.504810650970036965e-04,9.993495189349026475e-01
6.566661199388711994e-10,9.999999993433306145e-01
2.986752626033546558e-06,9.999970132473786633e-01
9.907892230004225442e-07,9.999990092107756690e-01
7.901431680676210330e-07,9.999992098568379895e-01
1.191572329436265338e-11,9.999999999880841983e-01
5.207370420105082441e-07,9.999994792629612883e-01
2.109711128548433401e-11,9.999999999788968807e-01
6.312562552491238361e-11,9.999999999368753834e-01
2.421893653265973884e-09,9.999999975781008743e-01
6.046014773542067244e-13,9.999999999993960387e-01
2.358388600214532403e-08,9.999999764161205951e-01
4.411127363409986231e-06,9.999955888726308473e-01
3.820454772100496132e-08,9.999999617954536957e-01
1.597958927124440036e-05,9.999840204107262043e-01
4.966967606269122166e-10,9.999999995033022060e-01
3.307465221778322943e-06,9.999966925347776314e-01
7.435705111614317558e-11,9.999999999256488081e-01
1.370067356233565586e-08,9.999999862993292910e-01
2.688272884557382040e-06,9.999973117271178102e-01
5.094786852882469489e-06,9.999949052131467120e-01
4.921356190345947650e-10,9.999999995078638904e-01
3.806307646508378122e-05,9.999619369235309696e-01
3.942405245593349540e-04,9.996057594754367281e-01
3.181052126488078386e-08,9.999999681894854442e-01
1.741189787351112997e-12,9.999999999982591703e-01
1.301163608939292647e-08,9.999999869883710035e-01
1.655645554495172163e-08,9.999999834435443491e-01
2.358645136030412861e-11,9.999999999764135339e-01
1.612214154960183981e-10,9.999999998387778533e-01
3.866926618790999664e-05,9.999613307338105495e-01
1.229661148229416869e-05,9.999877033885149480e-01
2.059941895992273131e-08,9.999999794005847153e-01
2.823754098122602107e-11,9.999999999717630317e-01
1.110358823926249814e-05,9.999888964117630286e-01
4.911355599327315213e-05,9.999508864440039835e-01
8.737534560633929470e-09,9.999999912624701892e-01
1.093283883637592149e-03,9.989067161163613928e-01
3.809338779455406689e-04,9.996190661220580864e-01
4.944729185761167685e-07,9.999995055270801680e-01
6.639799940053407181e-05,9.999336020005956671e-01
3.364190173130337926e-10,9.999999996635793309e-01
5.819922934395295242e-10,9.999999994180086560e-01
1.640003746004456029e-03,9.983599962539928541e-01
1.383892176431059736e-12,9.999999999986179944e-01
1.106123884149223477e-07,9.999998893876086425e-01
7.332464560983811630e-11,9.999999999266719897e-01
5.356280131505944528e-04,9.994643719868497866e-01
1.795857390935579035e-04,9.998204142609009581e-01
2.098957525429178662e-11,9.999999999790105676e-01
1.190950037981436681e-04,9.998809049962089635e-01
2.383956639588745395e-06,9.999976160433584615e-01
1.793717652782183685e-07,9.999998206282346702e-01
3.981097318546890400e-05,9.999601890268177140e-01
1.606000065467196692e-05,9.999839399993458722e-01
5.715865139067779747e-09,9.999999942841384382e-01
1.640488766156243271e-05,9.999835951123392519e-01
2.274125817387667990e-07,9.999997725874126830e-01
2.884845882963793361e-07,9.999997115154134475e-01
2.608254240281658348e-04,9.997391745759737214e-01
3.006927406225319391e-12,9.999999999969872988e-01
4.150942700102140271e-12,9.999999999958504304e-01
1.377628136523937467e-07,9.999998622371842893e-01
5.699707623871273815e-07,9.999994300292404104e-01
1.470666844735129208e-04,9.998529333155328214e-01
2.726827326778523647e-04,9.997273172673200037e-01
3.209689231552230283e-06,9.999967903107670475e-01
2.640502921510565626e-12,9.999999999973603337e-01
8.229299776465505423e-04,9.991770700223515655e-01
8.923213185527537064e-13,9.999999999991082689e-01
1.235174219959454669e-12,9.999999999987636556e-01
6.851290339120611563e-08,9.999999314870985367e-01
6.697755276663795612e-05,9.999330224472356976e-01
7.239992756273625113e-08,9.999999276000748338e-01
6.206067432486256929e-12,9.999999999937934092e-01
4.073389355432289979e-08,9.999999592661062975e-01
2.770562183200788345e-07,9.999997229437795898e-01
4.445902407047078335e-10,9.999999995554134102e-01
2.159135331173405375e-11,9.999999999784137117e-01
7.094868774868345537e-04,9.992905131225132687e-01
7.001976924184370694e-12,9.999999999929940486e-01
1.065318151552740071e-05,9.999893468184823941e-01
1.605738698049591866e-08,9.999999839426153558e-01
2.908090792949355268e-04,9.997091909207050930e-01
1.260680015564707258e-10,9.999999998739355078e-01
7.824841223901538078e-10,9.999999992175219177e-01
7.358280280061929519e-12,9.999999999926423300e-01
1.893923925971016057e-03,9.981060760740360083e-01
1.250953459438454805e-05,9.999874904654005858e-01
3.919501139105685486e-06,9.999960804988677898e-01
1.723533992297800617e-11,9.999999999827657859e-01
6.311522029100383310e-04,9.993688477970863460e-01
1.076144040671812149e-11,9.999999999892388303e-01
4.280108107029546180e-12,9.999999999957225327e-01
8.254275080098251851e-09,9.999999917457245147e-01
7.225454571171195302e-13,9.999999999992787991e-01
2.711226421361877010e-12,9.999999999972892795e-01
3.563200151595389354e-09,9.999999964367987104e-01
2.496019372311733606e-08,9.999999750397993159e-01
2.204299195887911965e-09,9.999999977956974817e-01
1.040761492906989172e-11,9.999999999895941016e-01
3.300096098883955516e-10,9.999999996699955318e-01
2.633717061093496272e-07,9.999997366282959987e-01
3.919681275897014007e-12,9.999999999960813568e-01
3.383775008621660647e-07,9.999996616224966495e-01
5.495548229520833954e-05,9.999450445177073821e-01
2.508849802693027892e-12,9.999999999974917841e-01
1.390194541373415663e-11,9.999999999860982314e-01
9.859193271697201090e-13,9.999999999990158983e-01
4.356774841952192353e-10,9.999999995643236161e-01
1.010321639424566673e-05,9.999898967836027275e-01
1.332167566146566533e-11,9.999999999866773237e-01
2.729554753693717601e-04,9.997270445246315695e-01
6.908987162227208181e-06,9.999930910128398409e-01
4.908801676637237770e-07,9.999995091198382591e-01
4.645628331889301877e-12,9.999999999953530505e-01
2.241727304708303361e-08,9.999999775827321802e-01
1.499846283854282248e-04,9.998500153716105565e-01
1.320034206295238242e-12,9.999999999986783905e-01
2.312000049266631556e-12,9.999999999976871834e-01
1.272118074670634789e-08,9.999999872788124522e-01
2.639098571515483783e-06,9.999973609014255471e-01
6.191290028974526814e-07,9.999993808709957133e-01
2.783867348157396233e-12,9.999999999972146725e-01
7.351986976876121490e-13,9.999999999992610356e-01
1.129120683809552077e-05,9.999887087931644825e-01
5.402980299062581574e-05,9.999459701970125902e-01
7.949687387170558895e-13,9.999999999992041921e-01
2.371452868798527391e-05,9.999762854713091231e-01
2.112728908317499167e-12,9.999999999978861354e-01
4.019785191265034766e-12,9.999999999959818808e-01
3.365094666728337585e-04,9.996634905333270371e-01
3.702948496656397055e-12,9.999999999962980723e-01
7.122181669476006210e-10,9.999999992877803834e-01
1.106756177964878836e-05,9.999889324382251754e-01
1.905998072224160164e-08,9.999999809400181849e-01
8.124535703455856368e-13,9.999999999991864286e-01
4.488707420850471109e-08,9.999999551129273856e-01
2.882148852429724168e-08,9.999999711785112488e-01
1.990917068539691219e-06,9.999980090829362345e-01
7.980137969474951309e-12,9.999999999920206051e-01
1.853103416523281702e-06,9.999981468965845055e-01
6.916821640135987668e-12,9.999999999930793138e-01
2.360734485556446877e-10,9.999999997639292815e-01
2.930096230397682316e-12,9.999999999970690112e-01
3.381823459558586397e-07,9.999996618176542063e-01
1.068437173777496722e-04,9.998931562826189889e-01
8.716399962097999236e-08,9.999999128360068656e-01
2.868550681503494767e-09,9.999999971314537106e-01
5.189292764746974838e-05,9.999481070723480469e-01
4.354330456246117085e-12,9.999999999956514785e-01
2.093056208633400978e-12,9.999999999979074516e-01
5.362429684127698900e-05,9.999463757031544775e-01
1.469774655011231749e-04,9.998530225345020339e-01
7.630116904122397596e-13,9.999999999992361666e-01
5.509549991883510853e-12,9.999999999944897411e-01
7.711822192443276861e-10,9.999999992288195472e-01
2.838857861023036367e-04,9.997161142138950574e-01
1.218560506592992803e-10,9.999999998781419208e-01
1.290328066209804992e-08,9.999999870967145599e-01
6.881529577674463761e-12,9.999999999931219463e-01
5.192612329664604108e-12,9.999999999948059326e-01
1.668106296168281194e-05,9.999833189370326281e-01
2.714026050478031199e-08,9.999999728597405158e-01
3.617714273401524342e-11,9.999999999638191639e-01
6.639970383104905315e-12,9.999999999933599781e-01
1.793238554428486958e-04,9.998206761445618262e-01
3.517946467033887840e-05,9.999648205353326436e-01
9.384327904721757288e-06,9.999906156720975714e-01
4.236140718635098608e-12,9.999999999957651653e-01
9.006731734282922042e-09,9.999999909932739683e-01
